# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_mindist_mol_dimerarea.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"outer_dimerarea-MOL"
"189370.0";"0.6203377"
"189380.0";"0.6760193"
"189390.0";"0.7253834"
"189400.0";"0.6995921"
"189410.0";"0.722225"
"189420.0";"0.7060354"
"189430.0";"0.7324548"
"189440.0";"0.69967"
"189450.0";"0.7434427"
"189460.0";"0.6860598"
"189470.0";"0.7754599"
"189480.0";"0.6597287"
"189490.0";"0.6972991"
"189500.0";"0.7440982"
"189510.0";"0.6934357"
"189520.0";"0.6484397"
"189530.0";"0.694479"
"189540.0";"0.6994298"
"189550.0";"0.7127581"
"189560.0";"0.6598932"
"189570.0";"0.7495099"
"189580.0";"0.6989836"
"189590.0";"0.6673995"
"189600.0";"0.7304397"
"189610.0";"0.7096491"
"189620.0";"0.7036874"
"189630.0";"0.6592245"
"189640.0";"0.6871637"
"189650.0";"0.6027155"
"189660.0";"0.7219204"
"189670.0";"0.6357938"
"189680.0";"0.6575568"
"189690.0";"0.7512263"
"189700.0";"0.6668074"
"189710.0";"0.6182467"
"189720.0";"0.757668"
"189730.0";"0.7058406"
"189740.0";"0.6811358"
"189750.0";"0.628538"
"189760.0";"0.7255267"
"189770.0";"0.708732"
"189780.0";"0.6965925"
"189790.0";"0.6589909"
"189800.0";"0.7177526"
"189810.0";"0.6712362"
"189820.0";"0.6713615"
"189830.0";"0.6764089"
"189840.0";"0.6298858"
"189850.0";"0.6756189"
"189860.0";"0.7336901"
"189870.0";"0.7643567"
"189880.0";"0.7126051"
"189890.0";"0.7000787"
"189900.0";"0.6918252"
"189910.0";"0.7067355"
"189920.0";"0.7138867"
"189930.0";"0.673819"
"189940.0";"0.7359144"
"189950.0";"0.7451878"
"189960.0";"0.7201805"
"189970.0";"0.73048"
"189980.0";"0.7385161"
"189990.0";"0.7584795"
"190000.0";"0.6895484"
"190010.0";"0.7416213"
"190020.0";"0.6806997"
"190030.0";"0.7400555"
"190040.0";"0.7554165"
"190050.0";"0.7291433"
"190060.0";"0.7343269"
"190070.0";"0.730376"
"190080.0";"0.6197143"
"190090.0";"0.7364815"
"190100.0";"0.7207497"
"190110.0";"0.698731"
"190120.0";"0.6704842"
"190130.0";"0.7906973"
"190140.0";"0.7572386"
"190150.0";"0.8095173"
"190160.0";"0.7358329"
"190170.0";"0.713132"
"190180.0";"0.7503079"
"190190.0";"0.6789941"
"190200.0";"0.7413529"
"190210.0";"0.7171291"
"190220.0";"0.787376"
"190230.0";"0.7625512"
"190240.0";"0.7248077"
"190250.0";"0.7260779"
"190260.0";"0.7236339"
"190270.0";"0.7489125"
"190280.0";"0.7224667"
"190290.0";"0.6584672"
"190300.0";"0.7455751"
"190310.0";"0.7158737"
"190320.0";"0.7900165"
"190330.0";"0.7568745"
"190340.0";"0.7045318"
"190350.0";"0.6714663"
"190360.0";"0.8249655"
"190370.0";"0.7554496"
"190380.0";"0.7305381"
"190390.0";"0.7162745"
"190400.0";"0.7580559"
"190410.0";"0.7175521"
"190420.0";"0.7524267"
"190430.0";"0.6952741"
"190440.0";"0.6641905"
"190450.0";"0.7327182"
"190460.0";"0.7410498"
"190470.0";"0.781041"
"190480.0";"0.7621005"
"190490.0";"0.709567"
"190500.0";"0.7393031"
"190510.0";"0.6708011"
"190520.0";"0.7197897"
"190530.0";"0.750428"
"190540.0";"0.7239158"
"190550.0";"0.7181845"
"190560.0";"0.6932654"
"190570.0";"0.751804"
"190580.0";"0.741748"
"190590.0";"0.7349906"
"190600.0";"0.658736"
"190610.0";"0.7055055"
"190620.0";"0.7181742"
"190630.0";"0.7159929"
"190640.0";"0.6520466"
"190650.0";"0.6942118"
"190660.0";"0.7454267"
"190670.0";"0.6483933"
"190680.0";"0.6843895"
"190690.0";"0.6957988"
"190700.0";"0.7281141"
"190710.0";"0.6482168"
"190720.0";"0.6966062"
"190730.0";"0.6727749"
"190740.0";"0.668618"
"190750.0";"0.6710209"
"190760.0";"0.6659505"
"190770.0";"0.6415262"
"190780.0";"0.7253537"
"190790.0";"0.6693564"
"190800.0";"0.7092686"
"190810.0";"0.7636917"
"190820.0";"0.7627255"
"190830.0";"0.7939745"
"190840.0";"0.7199376"
"190850.0";"0.6987454"
"190860.0";"0.7971612"
"190870.0";"0.7268708"
"190880.0";"0.7115455"
"190890.0";"0.7319795"
"190900.0";"0.7081165"
"190910.0";"0.7211304"
"190920.0";"0.706131"
"190930.0";"0.7509101"
"190940.0";"0.7513069"
"190950.0";"0.6876474"
"190960.0";"0.7719675"
"190970.0";"0.6993639"
"190980.0";"0.726142"
"190990.0";"0.6558385"
"191000.0";"0.7318969"
"191010.0";"0.7613022"
"191020.0";"0.7383294"
"191030.0";"0.6830777"
"191040.0";"0.7727168"
"191050.0";"0.7786328"
"191060.0";"0.7432506"
"191070.0";"0.770213"
"191080.0";"0.7583705"
"191090.0";"0.7385378"
"191100.0";"0.7466708"
"191110.0";"0.7471666"
"191120.0";"0.7876567"
"191130.0";"0.705548"
"191140.0";"0.7792804"
"191150.0";"0.813077"
"191160.0";"0.7369193"
"191170.0";"0.718673"
"191180.0";"0.7309816"
"191190.0";"0.7018469"
"191200.0";"0.7066676"
"191210.0";"0.73074"
"191220.0";"0.7877245"
"191230.0";"0.7100217"
"191240.0";"0.8275954"
"191250.0";"0.7164698"
"191260.0";"0.7236994"
"191270.0";"0.7521371"
"191280.0";"0.715942"
"191290.0";"0.7501048"
"191300.0";"0.7655299"
"191310.0";"0.7062089"
"191320.0";"0.7537149"
"191330.0";"0.7738017"
"191340.0";"0.7520704"
"191350.0";"0.7307338"
"191360.0";"0.7786687"
"191370.0";"0.7462236"
"191380.0";"0.7582547"
"191390.0";"0.6817397"
"191400.0";"0.7601462"
"191410.0";"0.7583041"
"191420.0";"0.6798949"
"191430.0";"0.7318437"
"191440.0";"0.7357256"
"191450.0";"0.7079338"
"191460.0";"0.7699487"
"191470.0";"0.7639594"
"191480.0";"0.7686481"
"191490.0";"0.7419583"
"191500.0";"0.736757"
"191510.0";"0.7148889"
"191520.0";"0.7458116"
"191530.0";"0.7747297"
"191540.0";"0.7441142"
"191550.0";"0.7079344"
"191560.0";"0.7675135"
"191570.0";"0.7321046"
"191580.0";"0.8008677"
"191590.0";"0.7228126"
"191600.0";"0.7181428"
"191610.0";"0.7978127"
"191620.0";"0.7417588"
"191630.0";"0.6934682"
"191640.0";"0.7351586"
"191650.0";"0.7007489"
"191660.0";"0.7002471"
"191670.0";"0.7349055"
"191680.0";"0.742718"
"191690.0";"0.7267716"
"191700.0";"0.7235032"
"191710.0";"0.6598228"
"191720.0";"0.7582244"
"191730.0";"0.6905026"
"191740.0";"0.7325934"
"191750.0";"0.7239815"
"191760.0";"0.753107"
"191770.0";"0.7255523"
"191780.0";"0.6948108"
"191790.0";"0.7428418"
"191800.0";"0.7408172"
"191810.0";"0.6779926"
"191820.0";"0.7088718"
"191830.0";"0.7213612"
"191840.0";"0.734152"
"191850.0";"0.7409306"
"191860.0";"0.7223323"
"191870.0";"0.6983274"
"191880.0";"0.6968071"
"191890.0";"0.7471178"
"191900.0";"0.7615425"
"191910.0";"0.7038877"
"191920.0";"0.6667361"
"191930.0";"0.7839509"
"191940.0";"0.744195"
"191950.0";"0.6768103"
"191960.0";"0.7308989"
"191970.0";"0.7532902"
"191980.0";"0.7868069"
"191990.0";"0.6718817"
"192000.0";"0.8074313"
"192010.0";"0.7595289"
"192020.0";"0.752751"
"192030.0";"0.7205054"
"192040.0";"0.6819597"
"192050.0";"0.7133155"
"192060.0";"0.7798494"
"192070.0";"0.7052468"
"192080.0";"0.7229952"
"192090.0";"0.7986827"
"192100.0";"0.7524182"
"192110.0";"0.724611"
"192120.0";"0.6877071"
"192130.0";"0.7219446"
"192140.0";"0.708029"
"192150.0";"0.7181288"
"192160.0";"0.7855534"
"192170.0";"0.7143843"
"192180.0";"0.7834035"
"192190.0";"0.7612187"
"192200.0";"0.7291694"
"192210.0";"0.8053918"
"192220.0";"0.7794749"
"192230.0";"0.6974196"
"192240.0";"0.6926832"
"192250.0";"0.6808532"
"192260.0";"0.7089021"
"192270.0";"0.7502713"
"192280.0";"0.7688174"
"192290.0";"0.7164385"
"192300.0";"0.746909"
"192310.0";"0.7991683"
"192320.0";"0.7563663"
"192330.0";"0.741187"
"192340.0";"0.6874017"
"192350.0";"0.7166045"
"192360.0";"0.7458438"
"192370.0";"0.6831815"
"192380.0";"0.687939"
"192390.0";"0.6631056"
"192400.0";"0.7561495"
"192410.0";"0.7018532"
"192420.0";"0.6831647"
"192430.0";"0.7858606"
"192440.0";"0.698207"
"192450.0";"0.6806688"
"192460.0";"0.7118576"
"192470.0";"0.6975801"
"192480.0";"0.7360395"
"192490.0";"0.6865757"
"192500.0";"0.6956632"
"192510.0";"0.7104064"
"192520.0";"0.6982501"
"192530.0";"0.6628796"
"192540.0";"0.7797449"
"192550.0";"0.7034977"
"192560.0";"0.753874"
"192570.0";"0.675983"
"192580.0";"0.7515005"
"192590.0";"0.7468347"
"192600.0";"0.7571381"
"192610.0";"0.715437"
"192620.0";"0.7603952"
"192630.0";"0.7774228"
"192640.0";"0.7433694"
"192650.0";"0.753107"
"192660.0";"0.7307326"
"192670.0";"0.7028756"
"192680.0";"0.6636407"
"192690.0";"0.6904317"
"192700.0";"0.6989092"
"192710.0";"0.7107103"
"192720.0";"0.7364082"
"192730.0";"0.7166485"
"192740.0";"0.7664216"
"192750.0";"0.6963655"
"192760.0";"0.7286297"
"192770.0";"0.7820928"
"192780.0";"0.778198"
"192790.0";"0.7518331"
"192800.0";"0.6983939"
"192810.0";"0.7305656"
"192820.0";"0.7309796"
"192830.0";"0.6754281"
"192840.0";"0.6793828"
"192850.0";"0.7678939"
"192860.0";"0.6752171"
"192870.0";"0.7035836"
"192880.0";"0.6945236"
"192890.0";"0.7445228"
"192900.0";"0.750052"
"192910.0";"0.7152629"
"192920.0";"0.797894"
"192930.0";"0.6989836"
"192940.0";"0.6636708"
"192950.0";"0.7491361"
"192960.0";"0.7167957"
"192970.0";"0.7156447"
"192980.0";"0.7191649"
"192990.0";"0.7377331"
"193000.0";"0.7169849"
"193010.0";"0.7448718"
"193020.0";"0.7514632"
"193030.0";"0.7362462"
"193040.0";"0.7761167"
"193050.0";"0.7434279"
"193060.0";"0.7668247"
"193070.0";"0.6959326"
"193080.0";"0.7548736"
"193090.0";"0.7419259"
"193100.0";"0.701211"
"193110.0";"0.6549115"
"193120.0";"0.7362127"
"193130.0";"0.7394126"
"193140.0";"0.7075437"
"193150.0";"0.6834772"
"193160.0";"0.7237466"
"193170.0";"0.7648947"
"193180.0";"0.7320514"
"193190.0";"0.7699597"
"193200.0";"0.7562361"
"193210.0";"0.6490378"
"193220.0";"0.7755281"
"193230.0";"0.7402865"
"193240.0";"0.7173207"
"193250.0";"0.7268624"
"193260.0";"0.7119269"
"193270.0";"0.6988404"
"193280.0";"0.7262134"
"193290.0";"0.7224706"
"193300.0";"0.6769233"
"193310.0";"0.7136848"
"193320.0";"0.7620426"
"193330.0";"0.7147624"
"193340.0";"0.7181978"
"193350.0";"0.7040455"
"193360.0";"0.770621"
"193370.0";"0.7148336"
"193380.0";"0.6884047"
"193390.0";"0.7669908"
"193400.0";"0.7271873"
"193410.0";"0.7342167"
"193420.0";"0.7432128"
"193430.0";"0.7775327"
"193440.0";"0.7681993"
"193450.0";"0.6916778"
"193460.0";"0.7732255"
"193470.0";"0.7273185"
"193480.0";"0.6851169"
"193490.0";"0.7385947"
"193500.0";"0.6896042"
"193510.0";"0.7497607"
"193520.0";"0.6945055"
"193530.0";"0.7022685"
"193540.0";"0.7833045"
"193550.0";"0.6677942"
"193560.0";"0.7184547"
"193570.0";"0.7044204"
"193580.0";"0.6592953"
"193590.0";"0.6727511"
"193600.0";"0.7055367"
"193610.0";"0.6158912"
"193620.0";"0.6876146"
"193630.0";"0.719007"
"193640.0";"0.7131487"
"193650.0";"0.7635823"
"193660.0";"0.6057886"
"193670.0";"0.6951698"
"193680.0";"0.6751667"
"193690.0";"0.6464835"
"193700.0";"0.7000136"
"193710.0";"0.713211"
"193720.0";"0.7247213"
"193730.0";"0.7217243"
"193740.0";"0.6830798"
"193750.0";"0.7395163"
"193760.0";"0.680025"
"193770.0";"0.6530139"
"193780.0";"0.7053234"
"193790.0";"0.7499501"
"193800.0";"0.665514"
"193810.0";"0.7512004"
"193820.0";"0.7593614"
"193830.0";"0.7287422"
"193840.0";"0.7879937"
"193850.0";"0.75146"
"193860.0";"0.73999"
"193870.0";"0.7179262"
"193880.0";"0.6837472"
"193890.0";"0.7027191"
"193900.0";"0.7770798"
"193910.0";"0.6770547"
"193920.0";"0.6323718"
"193930.0";"0.6675051"
"193940.0";"0.7075345"
"193950.0";"0.7063286"
"193960.0";"0.6841081"
"193970.0";"0.6649835"
"193980.0";"0.6738049"
"193990.0";"0.728672"
"194000.0";"0.6937241"
"194010.0";"0.7244819"
"194020.0";"0.7460885"
"194030.0";"0.6884258"
"194040.0";"0.7127209"
"194050.0";"0.7040924"
"194060.0";"0.7602277"
"194070.0";"0.748147"
"194080.0";"0.6794918"
"194090.0";"0.7033293"
"194100.0";"0.7244571"
"194110.0";"0.7308899"
"194120.0";"0.7192978"
"194130.0";"0.6605967"
"194140.0";"0.6646849"
"194150.0";"0.7162082"
"194160.0";"0.6839949"
"194170.0";"0.7020158"
"194180.0";"0.7257252"
"194190.0";"0.6690322"
"194200.0";"0.7306272"
"194210.0";"0.6897891"
"194220.0";"0.723473"
"194230.0";"0.6446876"
"194240.0";"0.6596863"
"194250.0";"0.671079"
"194260.0";"0.7613672"
"194270.0";"0.7845037"
"194280.0";"0.6509708"
"194290.0";"0.6942413"
"194300.0";"0.7252491"
"194310.0";"0.7260014"
"194320.0";"0.6903948"
"194330.0";"0.7298139"
"194340.0";"0.7148519"
"194350.0";"0.7542586"
"194360.0";"0.7159796"
"194370.0";"0.7301377"
"194380.0";"0.7570264"
"194390.0";"0.7301432"
"194400.0";"0.7473481"
"194410.0";"0.7340008"
"194420.0";"0.6982529"
"194430.0";"0.7290227"
"194440.0";"0.6905541"
"194450.0";"0.6967625"
"194460.0";"0.6742486"
"194470.0";"0.7336144"
"194480.0";"0.7439677"
"194490.0";"0.8346711"
"194500.0";"0.7093286"
"194510.0";"0.76939"
"194520.0";"0.7431884"
"194530.0";"0.7043096"
"194540.0";"0.7303295"
"194550.0";"0.7005919"
"194560.0";"0.7685245"
"194570.0";"0.6871462"
"194580.0";"0.7082153"
"194590.0";"0.7011975"
"194600.0";"0.7282897"
"194610.0";"0.7067284"
"194620.0";"0.7438824"
"194630.0";"0.7196952"
"194640.0";"0.6962666"
"194650.0";"0.6612276"
"194660.0";"0.6570989"
"194670.0";"0.6875696"
"194680.0";"0.743099"
"194690.0";"0.6641732"
"194700.0";"0.6931334"
"194710.0";"0.7079723"
"194720.0";"0.7387612"
"194730.0";"0.7316591"
"194740.0";"0.6891409"
"194750.0";"0.7177424"
"194760.0";"0.6199443"
"194770.0";"0.6776054"
"194780.0";"0.7174156"
"194790.0";"0.7426742"
"194800.0";"0.7708969"
"194810.0";"0.664046"
"194820.0";"0.7208314"
"194830.0";"0.7638782"
"194840.0";"0.7395979"
"194850.0";"0.7310123"
"194860.0";"0.783868"
"194870.0";"0.6838019"
"194880.0";"0.7188601"
"194890.0";"0.7604196"
"194900.0";"0.7695544"
"194910.0";"0.791062"
"194920.0";"0.7831891"
"194930.0";"0.6931016"
"194940.0";"0.6734983"
"194950.0";"0.735557"
"194960.0";"0.6456423"
"194970.0";"0.7276627"
"194980.0";"0.7603532"
"194990.0";"0.7828467"
"195000.0";"0.7977686"
"195010.0";"0.7359424"
"195020.0";"0.7775096"
"195030.0";"0.6771033"
"195040.0";"0.7272097"
"195050.0";"0.7426957"
"195060.0";"0.7625463"
"195070.0";"0.7988856"
"195080.0";"0.7428761"
"195090.0";"0.6904731"
"195100.0";"0.7095767"
"195110.0";"0.6862894"
"195120.0";"0.6953015"
"195130.0";"0.6820711"
"195140.0";"0.7561126"
"195150.0";"0.7681262"
"195160.0";"0.7057948"
"195170.0";"0.7816328"
"195180.0";"0.7398453"
"195190.0";"0.7622631"
"195200.0";"0.7252428"
"195210.0";"0.7118328"
"195220.0";"0.7367429"
"195230.0";"0.7553284"
"195240.0";"0.6985083"
"195250.0";"0.7098922"
"195260.0";"0.7335742"
"195270.0";"0.7465635"
"195280.0";"0.7250456"
"195290.0";"0.6893928"
"195300.0";"0.7346796"
"195310.0";"0.7346129"
"195320.0";"0.6689612"
"195330.0";"0.6870845"
"195340.0";"0.7101585"
"195350.0";"0.7104288"
"195360.0";"0.6907597"
"195370.0";"0.7145105"
"195380.0";"0.7470911"
"195390.0";"0.7733364"
"195400.0";"0.6875333"
"195410.0";"0.7019503"
"195420.0";"0.7599033"
"195430.0";"0.8048666"
"195440.0";"0.6636348"
"195450.0";"0.7575316"
"195460.0";"0.7930203"
"195470.0";"0.7240669"
"195480.0";"0.7412517"
"195490.0";"0.7760631"
"195500.0";"0.7975689"
"195510.0";"0.7516447"
"195520.0";"0.7548417"
"195530.0";"0.7920259"
"195540.0";"0.7280605"
"195550.0";"0.7182828"
"195560.0";"0.7712342"
"195570.0";"0.764386"
"195580.0";"0.7178761"
"195590.0";"0.705066"
"195600.0";"0.7432296"
"195610.0";"0.6797808"
"195620.0";"0.7306032"
"195630.0";"0.7465313"
"195640.0";"0.6983616"
"195650.0";"0.7613081"
"195660.0";"0.6920997"
"195670.0";"0.7050638"
"195680.0";"0.7341233"
"195690.0";"0.6852635"
"195700.0";"0.7779981"
"195710.0";"0.7487282"
"195720.0";"0.6990287"
"195730.0";"0.7099015"
"195740.0";"0.7115181"
"195750.0";"0.7183662"
"195760.0";"0.6784254"
"195770.0";"0.6739985"
"195780.0";"0.7955143"
"195790.0";"0.6708421"
"195800.0";"0.6845152"
"195810.0";"0.6525167"
"195820.0";"0.7358601"
"195830.0";"0.7187406"
"195840.0";"0.7062244"
"195850.0";"0.6939639"
"195860.0";"0.7116762"
"195870.0";"0.6752755"
"195880.0";"0.6649339"
"195890.0";"0.6745563"
"195900.0";"0.6803866"
"195910.0";"0.7185637"
"195920.0";"0.724727"
"195930.0";"0.7017601"
"195940.0";"0.7302911"
"195950.0";"0.8040127"
"195960.0";"0.7323565"
"195970.0";"0.7737668"
"195980.0";"0.750302"
"195990.0";"0.7307805"
"196000.0";"0.7114029"
"196010.0";"0.6635579"
"196020.0";"0.7676021"
"196030.0";"0.7543211"
"196040.0";"0.7686541"
"196050.0";"0.7256281"
"196060.0";"0.723949"
"196070.0";"0.7176351"
"196080.0";"0.6576207"
"196090.0";"0.7085155"
"196100.0";"0.6336814"
"196110.0";"0.6684369"
"196120.0";"0.7007832"
"196130.0";"0.7332427"
"196140.0";"0.6367543"
"196150.0";"0.6996263"
"196160.0";"0.7044132"
"196170.0";"0.7014657"
"196180.0";"0.7617828"
"196190.0";"0.7331057"
"196200.0";"0.706947"
"196210.0";"0.7180843"
"196220.0";"0.759602"
"196230.0";"0.7360421"
"196240.0";"0.6944676"
"196250.0";"0.7765322"
"196260.0";"0.6692219"
"196270.0";"0.7216371"
"196280.0";"0.7367422"
"196290.0";"0.7120596"
"196300.0";"0.7287968"
"196310.0";"0.7858538"
"196320.0";"0.7310227"
"196330.0";"0.6916148"
"196340.0";"0.7131543"
"196350.0";"0.7215913"
"196360.0";"0.7120849"
"196370.0";"0.7144971"
"196380.0";"0.7188589"
"196390.0";"0.6438036"
"196400.0";"0.6577735"
"196410.0";"0.7290467"
"196420.0";"0.6560648"
"196430.0";"0.7051653"
"196440.0";"0.686596"
"196450.0";"0.6240857"
"196460.0";"0.7163198"
"196470.0";"0.6933455"
"196480.0";"0.6721861"
"196490.0";"0.7182152"
"196500.0";"0.7686853"
"196510.0";"0.6926876"
"196520.0";"0.7500114"
"196530.0";"0.6502331"
"196540.0";"0.6857675"
"196550.0";"0.6376002"
"196560.0";"0.6448643"
"196570.0";"0.7080057"
"196580.0";"0.7181233"
"196590.0";"0.8056514"
"196600.0";"0.8811891"
"196610.0";"0.7546872"
"196620.0";"0.8073148"
"196630.0";"0.8415087"
"196640.0";"0.7454537"
"196650.0";"0.7155117"
"196660.0";"0.805956"
"196670.0";"0.758974"
"196680.0";"0.7894486"
"196690.0";"0.7978704"
"196700.0";"0.7766253"
"196710.0";"0.7344719"
"196720.0";"0.7779962"
"196730.0";"0.7269891"
"196740.0";"0.7267882"
"196750.0";"0.7412373"
"196760.0";"0.7324522"
"196770.0";"0.7706004"
"196780.0";"0.7478884"
"196790.0";"0.6773109"
"196800.0";"0.7413272"
"196810.0";"0.7923437"
"196820.0";"0.7541201"
"196830.0";"0.6727898"
"196840.0";"0.7162082"
"196850.0";"0.7141883"
"196860.0";"0.714453"
"196870.0";"0.7354427"
"196880.0";"0.7197708"
"196890.0";"0.7355285"
"196900.0";"0.6988748"
"196910.0";"0.708298"
"196920.0";"0.7529103"
"196930.0";"0.727508"
"196940.0";"0.7311888"
"196950.0";"0.7182345"
"196960.0";"0.6607405"
"196970.0";"0.742776"
"196980.0";"0.7587055"
"196990.0";"0.7272035"
"197000.0";"0.7293532"
"197010.0";"0.7346926"
"197020.0";"0.6716287"
"197030.0";"0.6835788"
"197040.0";"0.6604158"
"197050.0";"0.7779525"
"197060.0";"0.6739162"
"197070.0";"0.7494192"
"197080.0";"0.6877369"
"197090.0";"0.7301376"
"197100.0";"0.7325518"
"197110.0";"0.5700316"
"197120.0";"0.8043594"
"197130.0";"0.7222252"
"197140.0";"0.7139531"
"197150.0";"0.7184212"
"197160.0";"0.7459316"
"197170.0";"0.6874962"
"197180.0";"0.7126051"
"197190.0";"0.7678042"
"197200.0";"0.7045147"
"197210.0";"0.6905839"
"197220.0";"0.7201042"
"197230.0";"0.7201264"
"197240.0";"0.7001444"
"197250.0";"0.7281703"
"197260.0";"0.6251591"
"197270.0";"0.6309437"
"197280.0";"0.6736944"
"197290.0";"0.6725953"
"197300.0";"0.7466851"
"197310.0";"0.7874401"
"197320.0";"0.6756691"
"197330.0";"0.7145426"
"197340.0";"0.682555"
"197350.0";"0.7270805"
"197360.0";"0.7198585"
"197370.0";"0.6845064"
"197380.0";"0.7808367"
"197390.0";"0.7548285"
"197400.0";"0.6906477"
"197410.0";"0.70203"
"197420.0";"0.7392679"
"197430.0";"0.7344419"
"197440.0";"0.7167411"
"197450.0";"0.7225751"
"197460.0";"0.7544202"
"197470.0";"0.7109836"
"197480.0";"0.7083932"
"197490.0";"0.7811918"
"197500.0";"0.6641255"
"197510.0";"0.7084419"
"197520.0";"0.6488147"
"197530.0";"0.6330481"
"197540.0";"0.6840755"
"197550.0";"0.6829166"
"197560.0";"0.6988873"
"197570.0";"0.6728799"
"197580.0";"0.6484579"
"197590.0";"0.7448044"
"197600.0";"0.6362404"
"197610.0";"0.7108209"
"197620.0";"0.7238525"
"197630.0";"0.773851"
"197640.0";"0.6918217"
"197650.0";"0.740896"
"197660.0";"0.7106552"
"197670.0";"0.7905738"
"197680.0";"0.804338"
"197690.0";"0.7561643"
"197700.0";"0.7424136"
"197710.0";"0.7049036"
"197720.0";"0.6737106"
"197730.0";"0.8125495"
"197740.0";"0.7423463"
"197750.0";"0.6464619"
"197760.0";"0.7927888"
"197770.0";"0.7357894"
"197780.0";"0.7363771"
"197790.0";"0.756944"
"197800.0";"0.7721471"
"197810.0";"0.7767304"
"197820.0";"0.8229926"
"197830.0";"0.8143501"
"197840.0";"0.7044907"
"197850.0";"0.7258505"
"197860.0";"0.7961338"
"197870.0";"0.6153917"
"197880.0";"0.7203624"
"197890.0";"0.7495791"
"197900.0";"0.7045546"
"197910.0";"0.7553319"
"197920.0";"0.7599612"
"197930.0";"0.6647736"
"197940.0";"0.6756034"
"197950.0";"0.6443455"
"197960.0";"0.6902369"
"197970.0";"0.7399845"
"197980.0";"0.6764058"
"197990.0";"0.6262413"
"198000.0";"0.6808716"
"198010.0";"0.6927229"
"198020.0";"0.7431447"
"198030.0";"0.7678157"
"198040.0";"0.6557027"
"198050.0";"0.7180035"
"198060.0";"0.6718408"
"198070.0";"0.7555519"
"198080.0";"0.71189"
"198090.0";"0.7179548"
"198100.0";"0.7180377"
"198110.0";"0.6971276"
"198120.0";"0.7371656"
"198130.0";"0.6564397"
"198140.0";"0.721339"
"198150.0";"0.6631665"
"198160.0";"0.6898102"
"198170.0";"0.6757855"
"198180.0";"0.7000648"
"198190.0";"0.7858026"
"198200.0";"0.7276228"
"198210.0";"0.7289448"
"198220.0";"0.6761835"
"198230.0";"0.7382453"
"198240.0";"0.71052"
"198250.0";"0.7593676"
"198260.0";"0.7287505"
"198270.0";"0.6920621"
"198280.0";"0.7396825"
"198290.0";"0.6909076"
"198300.0";"0.7680455"
"198310.0";"0.6851979"
"198320.0";"0.6834632"
"198330.0";"0.7533399"
"198340.0";"0.7291641"
"198350.0";"0.7015654"
"198360.0";"0.6641837"
"198370.0";"0.7444835"
"198380.0";"0.7827408"
"198390.0";"0.743602"
"198400.0";"0.7099782"
"198410.0";"0.7649066"
"198420.0";"0.7820708"
"198430.0";"0.7449491"
"198440.0";"0.7680928"
"198450.0";"0.7281229"
"198460.0";"0.669744"
"198470.0";"0.7172649"
"198480.0";"0.7201709"
"198490.0";"0.7428096"
"198500.0";"0.7386994"
"198510.0";"0.7725652"
"198520.0";"0.7347435"
"198530.0";"0.7513229"
"198540.0";"0.7199617"
"198550.0";"0.7097634"
"198560.0";"0.6822346"
"198570.0";"0.6393566"
"198580.0";"0.688974"
"198590.0";"0.7207608"
"198600.0";"0.683782"
"198610.0";"0.7529728"
"198620.0";"0.6616557"
"198630.0";"0.7835245"
"198640.0";"0.8187422"
"198650.0";"0.7975894"
"198660.0";"0.7432429"
"198670.0";"0.7741197"
"198680.0";"0.7248759"
"198690.0";"0.7411339"
"198700.0";"0.7905567"
"198710.0";"0.8487788"
"198720.0";"0.741133"
"198730.0";"0.7402546"
"198740.0";"0.7063727"
"198750.0";"0.7668777"
"198760.0";"0.7212253"
"198770.0";"0.7165397"
"198780.0";"0.7349209"
"198790.0";"0.7349663"
"198800.0";"0.6971987"
"198810.0";"0.7511564"
"198820.0";"0.7185026"
"198830.0";"0.8074083"
"198840.0";"0.7275309"
"198850.0";"0.7505215"
"198860.0";"0.69499"
"198870.0";"0.7326691"
"198880.0";"0.7405282"
"198890.0";"0.7162549"
"198900.0";"0.6924776"
"198910.0";"0.7040931"
"198920.0";"0.69904"
"198930.0";"0.7028584"
"198940.0";"0.7303628"
"198950.0";"0.6498808"
"198960.0";"0.7226195"
"198970.0";"0.6973957"
"198980.0";"0.7255371"
"198990.0";"0.734399"
"199000.0";"0.6817582"
"199010.0";"0.7389271"
"199020.0";"0.695443"
"199030.0";"0.6788071"
"199040.0";"0.6963276"
"199050.0";"0.7495232"
"199060.0";"0.6341011"
"199070.0";"0.7469832"
"199080.0";"0.7308694"
"199090.0";"0.7279876"
"199100.0";"0.721405"
"199110.0";"0.7309023"
"199120.0";"0.73036"
"199130.0";"0.7311348"
"199140.0";"0.7051491"
"199150.0";"0.747383"
"199160.0";"0.8005729"
"199170.0";"0.720202"
"199180.0";"0.6473399"
"199190.0";"0.6818255"
"199200.0";"0.7135441"
"199210.0";"0.6534644"
"199220.0";"0.7420547"
"199230.0";"0.6893685"
"199240.0";"0.7400601"
"199250.0";"0.7072688"
"199260.0";"0.7007517"
"199270.0";"0.7178378"
"199280.0";"0.7120324"
"199290.0";"0.7050993"
"199300.0";"0.7308381"
"199310.0";"0.6994798"
"199320.0";"0.6949942"
"199330.0";"0.6830762"
